,TIC ID,SMass,SRad,Tmag,planetno,Epoc,Per,Depth,Dur,SRadEst,Astro ID,CentroidDistanceArcSec
25,2232984,2.29,3.961,10.369,1,1819.2921649974596,2.6567474234992874,564.9088489684943,0.3691111457268683,,223298401.0,3.453329240916712
26,2234723,3.172,2.30822,8.18778,1,1818.3527851574304,1.2309256056717124,4471.812170824401,0.2128566555026993,,223472301.0,3.978666775015762
27,2333148,2.54,4.5059,10.1054,2,1818.919344713808,2.2476495083882617,2426.2624001193294,0.3796137053159404,,233314802.0,15.843799841617113
28,2333148,2.54,4.5059,10.1054,3,1819.472556696713,2.2476495083882617,3021.9615799813546,0.4723382593638897,,233314803.0,
29,2333883,,3.75777,7.96078,1,1817.39071173452,0.6252079456345929,1667.916919713586,0.1591726167250572,,233388301.0,95.11116367362493
30,2431338,1.1,1.57131,9.18768,1,1818.5077329285373,1.1737947984707622,642.1770216909866,0.0882165501795747,,243133801.0,14.8218969679034
31,2431338,1.1,1.57131,9.18768,2,1817.9422992538723,1.1737710054458352,577.7494737328965,0.1136008703397095,,243133802.0,228.74042669390494
32,2433500,1.41,2.06142,10.216,3,1817.714922790624,0.8711460859008378,3651.348361824142,0.2535327514350279,,243350003.0,
33,2433897,1.752,2.3797,10.0078,3,1817.4121621343,1.1890077099600789,161.4721772444331,0.4222389711843366,,243389703.0,11.983470983489767
34,2438817,2.52,4.48357,9.4334,3,1817.964338887598,2.069115419901256,2359.842691400669,0.388346227962728,,243881703.0,11.55205102190335
35,2507547,1.19,2.09135,6.4843,2,1818.2787664749724,5.434248060973636,140.78460191535248,0.2339484561564691,,250754702.0,27.992136165554143
36,2679752,1.081,1.89019,10.0816,1,1820.2194367740567,3.184703229132575,1183.983802566756,0.1252223955037434,,267975201.0,51.973125870246065
37,2685481,1.152,1.39357,10.2212,1,1817.543312435021,4.136396725996816,461.75914877043857,0.1482854272112488,,268548101.0,24.74705414712109
38,2688384,1.554,1.92454,10.3314,1,1817.387359830142,1.7436431293054822,7894.376741359089,0.1378219340533666,,268838401.0,60.24763041367316
39,2688384,1.554,1.92454,10.3314,2,1818.2304116035016,0.8718435162204713,855.8861839299996,0.1408249073157335,,268838402.0,197.4458047102496
40,2778177,,,9.8737,1,1818.5411097803296,1.369655846401266,107392.67478985483,0.1759880215675725,,277817701.0,4.482223564241418
41,2852469,1.545,2.49799,9.77025,1,1817.925745597065,1.5207704271317837,201.73111049001497,0.3515253565878048,,285246901.0,20.419852081439924
42,2856355,,,9.297,1,1817.813009324473,0.5544525412643655,376.34963559885,0.5544185971332285,,285635501.0,
43,2938831,,,10.4087,2,1818.3475355174369,1.4191035684146396,27833.81220454409,0.2011379547629305,,293883102.0,5.1323970207262475
44,2940740,1.018,1.26741,10.3652,3,1817.6176731248047,0.8380955735851802,3311.618618804036,0.1379642261108267,,294074003.0,55.473769225954136
45,2940740,1.018,1.26741,10.3652,4,1818.064252526904,0.8380747596855639,3303.37602581191,0.1352216218934079,,294074004.0,58.29231686876402
46,3022329,1.183,1.6821,10.4195,1,1818.0186968300231,1.6260079961117195,733.7615677841042,0.1964449156431714,,302232901.0,69.6314083775469
47,3030322,1.817,1.92183,9.59234,1,1821.0658349081364,5.670907697684388,295.74447621199863,0.1346230869169086,,303032201.0,44.542556515588444
48,3033261,2.01,4.52687,10.4386,1,1818.3504612557128,2.3256042965002166,364.2235703474373,0.2963688564804067,,303326101.0,17.027501763958046
49,3033261,2.01,4.52687,10.4386,2,1818.9329865664693,2.3256042965002166,350.3229505059659,0.2917461179974551,,303326102.0,16.73236725239192
50,3033261,2.01,4.52687,10.4386,3,1817.7790603611,2.325614396273958,271.3070010569589,0.2491642215953759,,303326103.0,186.2262245441015
51,3033261,2.01,4.52687,10.4386,4,1819.5175042016808,2.325614396273958,253.06418548474048,0.2249017406358817,,303326104.0,14.306437272611133
52,3035000,1.294,1.32616,10.1532,1,1817.8556529244447,1.683872482213754,3534.6161484176864,0.1410341657905097,,303500001.0,64.7633890815216
53,3035000,1.294,1.32616,10.1532,2,1817.8626316843151,0.841931891200594,847.0405142633937,0.1468306443461713,,303500002.0,13.224044671411496
54,3102865,,,10.0098,1,1825.9548024807095,16.80920869508817,2763.8424531577657,0.2506929568545951,,310286501.0,63.985233751965076
55,3102865,,,10.0098,2,1818.2478231416608,16.810091490464828,2740.1446146248227,0.2151981431743815,,310286502.0,157.74121540964984
56,3102865,,,10.0098,3,1818.2958502993124,2.937090160798679,513.375390002509,0.4252844762504549,,310286503.0,152.54268401980883
57,3104459,,,10.3921,1,1819.179975294447,2.056973602679611,3045.754358120511,0.2512589105544839,,310445901.0,67.00534832776425
58,3108798,,,10.3651,4,1817.6547407924304,0.347212033105108,842.2467497772716,0.0759390746303058,,310879804.0,9.602872754136266
59,3224146,1.745,2.0195,9.73562,3,1817.977686729235,0.8473882970202353,25027.170944863094,0.2381718997254708,,322414603.0,
60,3310567,2.318,2.62637,8.7466,1,1819.6971809848944,13.451948962790576,930.1878887502874,0.2043195924506609,,331056701.0,17.937103263735036
61,3311888,,,6.8911,1,1817.7480610359048,4.00259487615702,216825.6086338825,0.3473853522634411,,331188801.0,3.326351944486279
62,3319406,,11.3131,10.0556,1,1817.3745359993184,0.4700805141816311,807.529548685446,0.121978104245779,,331940601.0,69.56437805841352
63,3542053,1.567,1.77777,10.2733,2,1817.411910464184,1.2350436916534075,375.0572637142045,0.5784514185293921,,354205302.0,
64,3542966,2.18,4.98903,10.0234,5,1818.343191442576,2.650816210499302,1180.775904897302,0.4903562156913435,,354296605.0,20.085547890580962
65,8306561,2.38,2.70108,10.1887,2,1818.6753264106064,1.3904334043883075,796.46828661698,0.2599372735836435,,830656102.0,58.22196569428035
66,8400842,1.41,1.68685,9.441,1,1819.0473189292352,3.191573221656736,8586.87206066783,0.1334468946394123,,840084201.0,3.554736831903271
67,8407155,,11.0725,8.6675,1,1818.6986509039837,2.0073319424293623,263.9095240096658,0.1490245839872121,,840715501.0,22.103323692456186
68,8408217,0.842,0.853741,10.3294,1,1817.891953763204,0.6220926506515291,823.2252548798938,0.1596607551041584,,840821701.0,70.3259246237141
69,8485272,,,9.1863,1,1817.938250237376,2.2511647020492136,342.28630300967006,0.2365638339886794,,848527201.0,24.797306602026794
70,8495899,,,9.9541,4,1817.900161857876,0.3558460712419024,12862.486071786998,0.0763980328820479,,849589904.0,
71,8574932,,11.667,8.51771,1,1818.078515766481,0.448721857778387,275.5738668743504,0.448471955849713,,857493201.0,
72,8608782,1.48,2.74555,10.2078,1,1817.810846772976,1.519119116605962,1153.7196365336606,0.1757819130292394,,860878201.0,16.739251361615896
73,8611439,2.0,1.95753,10.1774,1,1822.349255033084,14.669441384890364,4986.987227507803,0.3144063612487581,,861143901.0,
74,8611439,2.0,1.95753,10.1774,2,1829.3912557518915,14.670585947997552,2873.978960663867,0.2999423420472993,,861143902.0,71.34111787669866
75,8699825,0.91,1.63996,10.4607,1,1821.364737276127,5.8715471229922445,422.2681653443425,0.4340597951517856,,869982501.0,19.755524324514646
76,8772474,,,9.3846,1,1819.99679406478,3.13181348584034,4562.080961924242,0.3438869422475797,,877247401.0,9.402651765133218
77,8888450,1.582,1.74612,9.49883,1,1817.814132134716,0.7619785850704593,242.45493862776092,0.1742883819089873,,888845001.0,18.20987026064617
